run_id,window_start,window_end,window_seconds,request_rate,error_rate,success_rate,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,publish_rate,publish_error_rate,publish_latency_mean_ms,orders_created_rate
run_b,2026-08-31T16:43:13.805801+00:00,2026-08-31T16:43:23.851824+00:00,10.046,2.8867145735199387,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.8867145735199387,0.0,1.6002551660519735,2.8867145735199387
run_b,2026-08-31T16:43:23.851824+00:00,2026-08-31T16:43:34.176746+00:00,10.325,2.9055908665300123,0.0,1.0,3.066666666666667,2.5,4.5,4.75,2.9055908665300123,0.0,1.608393337422361,2.9055908665300123
run_b,2026-08-31T16:43:34.176746+00:00,2026-08-31T16:43:44.229015+00:00,10.052,2.98440084063781,0.0,1.0,2.966666666666667,2.5,4.5,4.75,2.98440084063781,0.0,1.5923733202119668,2.98440084063781
run_b,2026-08-31T16:43:44.229015+00:00,2026-08-31T16:43:54.285825+00:00,10.057,2.883617988161158,0.0,1.0,3.0,2.5,4.5,4.75,2.883617988161158,0.0,1.59184828577242,2.883617988161158
run_b,2026-08-31T16:44:08.497484+00:00,2026-08-31T16:44:18.552864+00:00,10.055,2.983477470153695,0.0,1.0,3.033333333333333,2.5,4.5,4.75,2.983477470153695,0.0,1.6259233467280865,2.983477470153695
run_b,2026-08-31T16:44:18.552864+00:00,2026-08-31T16:44:28.605487+00:00,10.053,2.884819343058985,0.0,1.0,3.0689655172413794,2.5,4.5,4.75,2.884819343058985,0.0,1.657755174352948,2.884819343058985
run_b,2026-08-31T16:44:28.605487+00:00,2026-08-31T16:44:38.660949+00:00,10.055,2.884004424446711,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.884004424446711,0.0,1.6343413755811493,2.884004424446711
run_b,2026-08-31T16:44:38.660949+00:00,2026-08-31T16:44:48.990243+00:00,10.329,2.904361341177572,0.0,1.0,3.0,2.5,4.5,4.75,2.904361341177572,0.0,1.6008733422495425,2.904361341177572
run_b,2026-08-31T16:44:48.990243+00:00,2026-08-31T16:44:59.049941+00:00,10.06,2.982196779295015,0.0,1.0,2.966666666666667,2.5,4.5,4.75,2.982196779295015,0.0,1.5895599965006113,2.982196779295015
run_b,2026-08-31T16:44:59.049941+00:00,2026-08-31T16:45:09.099109+00:00,10.049,2.885811218098879,0.0,1.0,3.0,2.5,4.5,4.75,2.885811218098879,0.0,1.5972689725458622,2.885811218098879
run_b,2026-08-31T16:45:23.298108+00:00,2026-08-31T16:45:33.352773+00:00,10.055,2.983689563413426,0.0,1.0,3.1,2.5,4.5,4.75,2.983689563413426,0.0,1.6442300130923588,2.983689563413426
run_b,2026-08-31T16:45:33.352773+00:00,2026-08-31T16:45:43.407303+00:00,10.055,2.884272159986516,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.884272159986516,0.0,1.5610172493575976,2.884272159986516
run_b,2026-08-31T16:45:43.407303+00:00,2026-08-31T16:45:53.465801+00:00,10.058,2.8831340633175455,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.8831340633175455,0.0,1.5550137914974114,2.8831340633175455
run_b,2026-08-31T16:45:53.465801+00:00,2026-08-31T16:46:03.524690+00:00,10.059,2.9824370371448383,0.0,1.0,2.966666666666667,2.5,4.5,4.75,2.9824370371448383,0.0,1.579346686291198,2.9824370371448383
run_b,2026-08-31T16:46:03.524690+00:00,2026-08-31T16:46:13.574362+00:00,10.05,2.8856660764843705,0.0,1.0,3.0689655172413794,2.5,4.5,4.75,2.8856660764843705,0.0,1.6107069015310242,2.8856660764843705
run_b,2026-08-31T16:46:13.574362+00:00,2026-08-31T16:46:23.628345+00:00,10.054,2.884429131519093,0.0,1.0,3.0689655172413794,2.5,4.5,4.75,2.884429131519093,0.0,1.6778448419966574,2.884429131519093
run_b,2026-08-31T16:46:37.749919+00:00,2026-08-31T16:46:47.801769+00:00,10.052,2.9845251419598373,0.23333333333333334,0.7666666666666667,3.1666666666666665,2.5,4.5,4.75,2.9845251419598373,0.23333333333333334,1.2572833453305066,2.288135942169209
run_b,2026-08-31T16:46:47.801769+00:00,2026-08-31T16:46:57.854201+00:00,10.052,2.884874148049494,0.3793103448275862,0.6206896551724138,3.3448275862068964,2.5,4.5,4.75,2.884874148049494,0.3793103448275862,0.9970620700061835,1.7906115401686513
run_b,2026-08-31T16:46:57.854201+00:00,2026-08-31T16:47:07.900041+00:00,10.046,2.8867670526288083,0.20689655172413793,0.7931034482758621,3.2413793103448274,2.5,4.5,4.75,2.8867670526288083,0.20689655172413793,1.285155167289335,2.289504903809055
run_b,2026-08-31T16:47:07.900041+00:00,2026-08-31T16:47:17.946292+00:00,10.046,2.8866488745576575,0.5172413793103449,0.4827586206896552,3.4827586206896552,2.5,4.5,4.75,2.8866488745576575,0.5172413793103449,0.782796539012985,1.3935546290968002
run_b,2026-08-31T16:47:17.946292+00:00,2026-08-31T16:47:28.002702+00:00,10.056,2.983171763687047,0.23333333333333334,0.7666666666666667,3.1666666666666665,2.5,4.5,4.75,2.983171763687047,0.23333333333333334,1.2087366776540875,2.2870983521600694
run_b,2026-08-31T16:47:28.002702+00:00,2026-08-31T16:47:38.058985+00:00,10.056,2.8837692138067688,0.1724137931034483,0.8275862068965517,3.2413793103448274,2.5,4.5,4.75,2.8837692138067688,0.1724137931034483,1.3673344771538316,2.386567625219395
run_b,2026-08-31T16:47:52.230649+00:00,2026-08-31T16:48:02.280153+00:00,10.05,2.9852220864895798,0.0,1.0,3.033333333333333,2.5,4.5,4.75,2.9852220864895798,0.0,1.622886680221806,2.9852220864895798
run_b,2026-08-31T16:48:02.280153+00:00,2026-08-31T16:48:12.330611+00:00,10.05,2.8854404513434915,0.0,1.0,2.9655172413793105,2.5,4.5,4.75,2.8854404513434915,0.0,1.6215931190627402,2.8854404513434915
